4.383980, 8.545413, 2.836795, 3.929554
4.288163, 8.574095, 2.863534, 4.030079
4.191644, 8.600317, 2.888259, 4.128158
4.094525, 8.624227, 2.911130, 4.223959
3.996906, 8.646008, 2.932173, 4.317636
3.898867, 8.665811, 2.951362, 4.409324
3.800484, 8.683831, 2.968493, 4.499144
3.701824, 8.700264, 2.983537, 4.587205
3.602943, 8.715316, 2.995979, 4.673608
3.503903, 8.729289, 3.005206, 4.758443
3.404761, 8.742514, 3.011269, 4.841791
3.305559, 8.755286, 3.014770, 4.923729
3.206326, 8.767816, 3.016475, 5.004326
3.107081, 8.780249, 3.016600, 5.083645
3.007845, 8.792755, 3.014981, 5.161745
2.908641, 8.805509, 3.011393, 5.238681
2.809497, 8.818727, 3.005333, 5.314503
2.710455, 8.832682, 2.996492, 5.389258
2.611561, 8.847650, 2.985165, 5.462991
2.512861, 8.863846, 2.972195, 5.535741
2.414389, 8.881374, 2.958156, 5.607547
2.316182, 8.900334, 2.943362, 5.678446
2.218272, 8.920768, 2.928758, 5.748470
2.120661, 8.942588, 2.915073, 5.817651
2.023346, 8.965693, 2.902806, 5.886019
1.926300, 8.989901, 2.892411, 5.953603
1.829486, 9.015025, 2.884269, 6.000000
1.732846, 9.040810, 2.878884, 6.000000
1.636308, 9.066975, 2.876024, 6.000000
1.539818, 9.093313, 2.875260, 6.000000
1.443320, 9.119625, 2.876353, 6.000000
1.346772, 9.145752, 2.879108, 6.000000
1.250130, 9.171532, 2.883361, 6.000000
1.153363, 9.196836, 2.889076, 6.000000
1.056434, 9.221510, 2.896304, 6.000000
0.959312, 9.245413, 2.905167, 6.000000
0.861961, 9.268365, 2.915770, 6.000000
0.764353, 9.290203, 2.927993, 6.000000
0.666471, 9.310769, 2.941568, 6.000000
0.568307, 9.329949, 2.956126, 6.000000
0.469867, 9.347656, 2.971091, 6.000000
0.371173, 9.363890, 2.985432, 6.000000
0.272266, 9.378767, 2.998372, 5.905932
0.173185, 9.392441, 3.010122, 5.803430
0.073955, 9.404990, 3.020603, 5.699083
-0.025391, 9.416585, 3.028832, 5.592791
-0.124815, 9.427499, 3.034149, 5.484438
-0.224279, 9.438037, 3.036640, 5.373901
-0.323756, 9.448455, 3.036751, 5.261042
-0.423222, 9.458971, 3.034058, 5.145708
-0.522641, 9.469925, 3.028401, 5.027729
-0.621982, 9.481566, 3.020943, 4.906915
-0.721226, 9.494001, 3.013055, 4.783050
-0.820371, 9.507207, 3.005954, 4.655891
-0.919429, 9.521052, 3.000740, 4.525160
-1.018431, 9.535291, 2.998394, 4.390538
-1.117423, 9.549599, 2.999645, 4.251656
-1.216461, 9.563591, 3.005430, 4.108081
-1.315611, 9.576753, 3.017056, 3.959303
-1.414945, 9.588438, 3.036371, 3.804715
-1.514527, 9.597761, 3.064919, 3.643576
-1.614362, 9.603758, 3.103230, 3.474977
-1.714359, 9.605431, -3.131852, 3.297777
-1.814300, 9.601810, -3.074298, 3.110508
-1.913818, 9.591988, -3.007891, 2.911226
-2.012391, 9.575167, -2.932845, 2.741415
-2.109311, 9.550576, -2.848940, 2.598296
-2.203676, 9.517532, -2.755782, 2.471897
-2.294350, 9.475420, -2.653244, 2.363061
-2.379995, 9.423859, -2.541213, 2.273660
-2.459032, 9.362663, -2.420060, 2.208979
-2.529791, 9.292071, -2.291852, 2.166601
-2.590715, 9.212842, -2.160271, 2.148485
-2.640674, 9.126276, -2.028642, 2.152588
-2.678883, 9.033918, -1.899241, 2.173199
-2.705026, 8.937443, -1.773960, 2.200304
-2.719143, 8.838487, -1.653019, 2.227494
-2.721416, 8.738551, -1.535170, 2.249013
-2.712034, 8.639028, -1.418665, 2.262514
-2.691169, 8.541266, -1.302392, 2.271454
-2.659105, 8.446586, -1.186298, 2.282100
-2.616304, 8.356249, -1.071127, 2.300895
-2.563468, 8.271385, -0.958236, 2.330078
-2.501525, 8.192917, -0.849054, 2.371327
-2.431555, 8.121511, -0.744416, 2.424098
-2.354656, 8.057619, -0.644762, 2.490933
-2.271925, 8.001474, -0.550438, 2.573178
-2.184400, 7.953131, -0.462366, 2.678204
-2.093102, 7.912349, -0.381716, 2.811831
-1.998940, 7.878687, -0.309519, 2.950658
-1.902713, 7.851463, -0.246511, 3.083248
-1.805056, 7.829900, -0.193069, 3.210372
-1.706465, 7.813095, -0.149596, 3.332655
-1.607298, 7.800093, -0.115978, 3.450611
-1.507795, 7.789950, -0.091631, 3.564669
-1.408109, 7.781790, -0.075627, 3.675190
-1.308331, 7.774836, -0.066834, 3.782484
-1.208515, 7.768431, -0.064137, 3.886817
-1.108700, 7.762015, -0.066309, 3.988423
-1.008914, 7.755176, -0.071867, 4.087503
-0.909177, 7.747651, -0.079482, 4.184238
-0.809506, 7.739293, -0.088226, 4.278786
-0.709916, 7.730025, -0.098062, 4.371290
-0.610429, 7.719709, -0.109262, 4.461876
-0.511072, 7.708213, -0.121410, 4.550659
-0.411865, 7.695482, -0.134254, 4.637743
-0.312836, 7.681437, -0.148387, 4.723221
-0.214029, 7.665908, -0.164217, 4.807180
-0.115495, 7.648736, -0.181363, 4.889696
-0.017279, 7.629828, -0.198819, 4.970844
0.080596, 7.609227, -0.215633, 5.050687
0.178121, 7.587028, -0.231197, 5.129289
0.275308, 7.563391, -0.245030, 5.206704
0.372182, 7.538502, -0.256845, 5.282984
0.468784, 7.512575, -0.266195, 5.358179
0.565176, 7.485880, -0.273002, 5.432334
0.661416, 7.458640, -0.277586, 5.505490
0.757560, 7.431061, -0.279870, 5.577686
0.853674, 7.403382, -0.279562, 5.648960
0.949835, 7.375863, -0.276334, 5.719346
1.046126, 7.348805, -0.270283, 5.652835
1.142612, 7.322451, -0.262029, 5.545656
1.239337, 7.296987, -0.252103, 5.436364
1.336327, 7.272554, -0.241245, 5.324830
1.433581, 7.249195, -0.229791, 5.210909
1.531106, 7.226991, -0.217328, 5.094441
1.628912, 7.206063, -0.203630, 4.975247
1.727007, 7.186538, -0.188640, 4.853128
1.825397, 7.168552, -0.172537, 4.727855
1.924070, 7.152196, -0.155576, 4.599171
2.023012, 7.137558, -0.138262, 4.466782
2.122193, 7.124628, -0.121673, 4.330347
2.221567, 7.113279, -0.107521, 4.189471
2.321074, 7.103161, -0.097536, 4.043689
2.420655, 7.093799, -0.092750, 3.892451
2.520255, 7.084634, -0.093736, 3.735094
2.619818, 7.075075, -0.101498, 3.570809
2.719263, 7.064365, -0.118499, 3.398594
2.818440, 7.051428, -0.147685, 3.217178
2.917084, 7.034936, -0.191318, 3.024910
3.014744, 7.013406, -0.251149, 2.819576
3.110697, 6.985261, -0.328810, 2.598090
3.203828, 6.948892, -0.426468, 2.374068
3.292463, 6.902675, -0.544844, 2.229131
3.374436, 6.845498, -0.678327, 2.142674
3.447721, 6.777553, -0.817212, 2.104363
