-1.553991, 0.614491, -0.079814, 0.000000
-1.553991, 0.614491, -0.079814, 0.000000
-1.553991, 0.614491, -0.079814, 0.000000
-1.553991, 0.614491, -0.079814, 0.000000
-1.553991, 0.614491, -0.079814, 0.000000
-1.553991, 0.614491, -0.079814, 0.000000
-1.553991, 0.614491, -0.079814, 0.000000
-1.553991, 0.614491, -0.079814, 0.000000
-1.553991, 0.614491, -0.079814, 0.000000
-1.553991, 0.614491, -0.079814, 0.000000
-1.553991, 0.614491, -0.079814, 0.000000
-1.553991, 0.614491, -0.079814, 0.000000
-1.553991, 0.614491, -0.079814, 0.000000
-1.553991, 0.614491, -0.079814, 0.000000
-1.553991, 0.614491, -0.079814, 0.000000
-1.553991, 0.614491, -0.079814, 0.000000
-1.553991, 0.614491, -0.079814, 0.000000
-1.553991, 0.614491, -0.079814, 0.000000
-1.553991, 0.614491, -0.079814, 0.000000
-1.553991, 0.614491, -0.079814, 0.000000
-1.553991, 0.614491, -0.079814, 0.000000
-1.553991, 0.614491, -0.079814, 0.000000
-1.553991, 0.614491, -0.079814, 0.000000
-1.553991, 0.614491, -0.079814, 0.000000
-1.553991, 0.614491, -0.079814, 0.000000
-1.553991, 0.614491, -0.079814, 0.000000
-1.553991, 0.614491, -0.079814, 0.000000
-1.553991, 0.614491, -0.079814, 0.000000
-1.553991, 0.614491, -0.079814, 0.000000
-1.553991, 0.614491, -0.079814, 0.000000
-1.553991, 0.614491, -0.079814, 0.000000
-1.553991, 0.614491, -0.079814, 0.000000
-1.553991, 0.614491, -0.079814, 0.000000
-1.553991, 0.614491, -0.079814, 0.000000
-1.553991, 0.614491, -0.079814, 0.000000
-1.553991, 0.614491, -0.079814, 0.000000
-1.553991, 0.614491, -0.079814, 0.000000
-1.553991, 0.614491, -0.079814, 0.000000
-1.553991, 0.614491, -0.079814, 0.000000
-1.553991, 0.614491, -0.079814, 0.000000
-1.553991, 0.614491, -0.079814, 0.000000
-1.553991, 0.614491, -0.079814, 0.000000
-1.553991, 0.614491, -0.079814, 0.000000
-1.553991, 0.614491, -0.079814, 0.000000
-1.553991, 0.614491, -0.079814, 0.000000
-1.553991, 0.614491, -0.079814, 0.000000
-1.553991, 0.614491, -0.079814, 0.000000
-1.553991, 0.614491, -0.079814, 0.000000
-1.553991, 0.614491, -0.079814, 0.000000
-1.553991, 0.614491, -0.079814, 0.000000
-1.553991, 0.614491, -0.079814, 0.000000
-1.553991, 0.614491, -0.079814, 0.000000
-1.553991, 0.614491, -0.079814, 0.000000
-1.553991, 0.614491, -0.079814, 0.000000
-1.553991, 0.614491, -0.079814, 0.000000
-1.553991, 0.614491, -0.079814, 0.000000
-1.553991, 0.614491, -0.079814, 0.000000
-1.553991, 0.614491, -0.079814, 0.079541
-1.553991, 0.614491, -0.079814, 0.138275
-1.553991, 0.614491, -0.079814, 0.250759
-1.553991, 0.614491, -0.079814, 0.359124
-1.553991, 0.614491, -0.079814, 0.456870
-1.553991, 0.614491, -0.079814, 0.507152
-1.553991, 0.614491, -0.079814, 0.545730
-1.553991, 0.614491, -0.079814, 0.551582
-1.304966, 0.570642, -0.073074, 0.539662
-1.304966, 0.570642, -0.073074, 0.533160
-1.304966, 0.570642, -0.073074, 0.527525
-1.304966, 0.570642, -0.073074, 0.527958
-1.083540, 0.528436, -0.076465, 0.531643
-1.083540, 0.528436, -0.076465, 0.528392
-1.083540, 0.528436, -0.076465, 0.529909
-1.083540, 0.528436, -0.076465, 0.523407
-1.083540, 0.528436, -0.076465, 0.517339
-0.861089, 0.482666, -0.082796, 0.524707
-0.861089, 0.482666, -0.082796, 0.511270
-0.861089, 0.482666, -0.082796, 0.501084
-0.861089, 0.482666, -0.082796, 0.495015
